timestamp,temperature,humidity,pressure,pm1.0,pm2.5,pm10
2025-09-03 11:05:15,23.53144908687682,53.77817940115915,968.3306046506959,1,2,2
2025-09-03 11:05:30,23.57673703751061,53.43240093742317,968.3728399161187,0,0,0
2025-09-03 11:30:33,24.583142023184337,51.17709983569155,968.4580778674375,0,0,0
2025-09-03 11:30:51,24.60830229698331,51.4726251023289,968.4687529978044,0,0,0
2025-09-03 11:33:14,24.74416790122632,50.430973243546866,968.480535757806,0,0,0
2025-09-03 11:34:14,24.673719042912126,50.7364674911557,968.4277567317556,0,1,1
2025-09-03 11:35:14,24.74416790122632,51.210079124310404,968.5378288698101,0,0,0
2025-09-03 11:38:26,24.774360286537558,50.40795867107262,968.4417646065024,0,0,0
2025-09-03 11:39:27,24.764296156936325,50.165715571964434,968.4833365809491,0,0,0
2025-09-03 11:39:47,24.79952061563381,50.94565643789692,968.4810723231345,0,0,0
2025-09-03 11:40:17,24.849841295654187,50.33859686105817,968.4164329547367,0,0,0
2025-09-03 11:40:44,24.844809226342477,50.03735612908362,968.4372233559959,0,0,0
2025-09-03 11:41:44,24.804552682326175,51.41796090144283,968.3743369193444,0,0,0
2025-09-03 11:45:46,24.945450667873956,50.062883788782045,968.3365455947975,0,0,0
2025-09-03 11:46:32,25.066220551379956,51.08707823887687,968.2958879590082,0,0,0
2025-09-03 11:47:32,25.010867667297134,49.57970005462305,968.3527433321383,0,0,0
2025-09-03 11:49:47,24.99577143229544,50.02248710866406,968.3864823956121,0,1,1
2025-09-03 11:49:58,24.99577143229544,51.1977827381132,968.3578244287054,0,0,0
2025-09-03 11:50:23,25.111509300913895,49.30374226279941,968.3952753594449,0,0,0
2025-09-03 11:52:53,25.222215232352028,49.246526750676054,968.4534974087978,0,0,0
2025-09-03 11:53:54,25.13666972750798,49.22734127730766,968.4059042354108,0,0,0
2025-09-03 11:57:28,25.317825013771653,48.82832593456237,968.4881178926516,0,1,1
2025-09-03 11:58:29,25.37821019301191,48.391615752167056,968.496387063941,0,0,0
2025-09-03 12:12:10,25.59962287545204,48.08126854613522,968.5265971880087,0,0,0
