timestamp,temperature,humidity,pressure,pm1.0,pm2.5,pm10
2025-09-05 22:06:18,24.96557897015009,48.710392981536025,970.0014466549483,6,11,11
2025-09-05 22:07:19,25.0008035103383,48.85277513019169,969.9992389253894,6,11,11
2025-09-05 22:08:19,25.01589974621311,49.987421909612316,970.0228570905715,6,11,11
2025-09-05 22:09:19,25.036028064787388,49.302445462280936,970.0256871806953,6,11,11
2025-09-05 22:10:19,25.18699060252402,49.990621104055755,970.1185376914084,6,11,11
2025-09-05 22:11:19,25.403370696731145,48.669998973200926,970.0555769194932,4,10,10
2025-09-05 22:12:19,25.524141215864802,48.56538604737816,969.9863162035747,4,10,10
2025-09-05 22:13:19,25.594590762775624,48.11670676767698,969.9530467325184,4,10,11
2025-09-05 22:14:19,25.760650634765625,47.28418872376299,969.8683694663908,4,10,11
2025-09-05 22:15:19,25.92671082369634,46.66414925020318,969.8983451099698,4,10,11
2025-09-05 22:16:19,26.022321379277855,46.21475073424838,969.9616653121645,4,11,11
2025-09-05 22:17:19,26.04244993068278,46.3631336334951,969.9070029493118,4,11,11
2025-09-05 22:18:19,26.12799632610404,46.275077238099044,969.9832754096908,4,11,12
2025-09-05 22:19:19,26.198446361959213,46.09788933557161,969.9498041864292,4,10,12
2025-09-05 22:20:19,26.193414214649238,45.943665579971864,969.9706549891199,4,10,12
2025-09-05 22:21:19,26.429925452830503,45.21597853436311,969.9668458617639,4,10,12
2025-09-05 22:22:19,26.31921798471012,45.65415608280204,969.9087728934162,4,10,12
2025-09-05 22:23:19,26.555729564861394,45.00321075126676,969.9048211588206,5,10,12
2025-09-05 22:24:19,26.64630863815546,44.73069684335829,969.8164320839313,5,10,12
2025-09-05 22:25:19,26.64630863815546,44.90289682849083,969.9026365604016,6,11,13
2025-09-05 22:26:19,26.475214912206866,44.79490740981898,969.8939675070106,6,11,13
2025-09-05 22:27:19,26.389668175397674,45.01392111645635,969.9326757118214,6,11,13
2025-09-05 22:28:19,26.424893292132765,45.03790718407601,969.9302593621197,5,10,12
2025-09-05 22:29:19,26.46515058586374,46.54538507890561,969.9356990323222,5,10,12
2025-09-05 22:33:50,26.15315704664681,45.52820912836066,969.9651718910147,173,338,366
2025-09-05 22:34:51,26.03741779239499,44.513300561233486,969.9278457553427,171,335,363
2025-09-05 22:35:51,25.931742955581285,44.42372074009463,969.9062100864825,166,324,352
2025-09-05 22:36:51,25.826068247115472,43.895482178932774,969.884537313951,165,322,349
2025-09-05 22:37:51,25.715361547336215,43.75269439607782,969.9410378425041,164,319,346
2025-09-05 22:38:51,25.624783443199703,43.9656229642487,969.8855022503723,164,318,346
2025-09-05 22:39:51,25.5794944264926,43.716523855221816,969.8720712500748,163,315,343
2025-09-05 22:40:51,25.51910910755396,43.95324090071153,969.9210810432987,162,313,341
2025-09-05 22:41:19,25.458723830524832,44.302416861095466,969.8840255849374,25,46,47
2025-09-05 22:42:00,25.468788040452637,44.88290342808645,969.9284432071977,51,88,96
2025-09-05 22:43:01,25.49898067722097,45.037103558868914,969.9469731056951,50,87,94
2025-09-05 22:44:34,25.468788040452637,45.90729468191308,969.9571241386552,60,109,117
2025-09-05 22:45:35,25.458723830524832,45.35064490089866,969.941386476014,60,109,117
2025-09-05 22:46:35,25.463755935343215,45.53424291238212,969.9205745991073,60,110,118
2025-09-05 22:47:35,25.468788040452637,45.33888442082901,969.9571241386552,61,110,119
2025-09-05 22:48:35,25.443627517815912,45.32683686205681,969.9751397527599,62,111,120
2025-09-05 22:49:35,25.423499104945222,45.34443546107942,970.0583788126582,63,113,122
2025-09-05 22:50:35,25.413434900256107,45.32067018519047,969.9852818946447,64,114,123
2025-09-05 22:51:35,25.39833859540522,45.55736039228997,969.9329958021704,65,115,125
2025-09-05 22:53:31,25.39833859540522,47.17317008048826,970.0190289958459,76,136,143
2025-09-05 22:54:32,25.403370696731145,46.64062616635472,969.9982209119804,76,137,144
2025-09-05 22:55:32,25.38827439362649,46.48066610365143,969.917257491235,76,137,144
2025-09-05 22:56:32,25.35808179527521,46.56319241560817,969.9847466094178,76,137,144
2025-09-05 22:57:32,25.35808179527521,46.699300013414174,969.9560707271432,76,137,144
2025-09-05 22:58:32,25.34298550002859,46.74055183842382,969.9611370040876,77,139,146
2025-09-05 22:59:32,25.317825013771653,46.8822714075102,969.9504622251593,77,139,146
2025-09-05 23:00:32,25.317825013771653,46.947355061014086,969.9504622251593,78,140,147
2025-09-05 23:01:33,25.307760821306147,46.92357004650726,969.93472242946,77,140,147
2025-09-05 23:02:33,25.30272872550995,47.04183840327538,969.9555258954223,78,140,148
2025-09-05 23:03:33,25.297696630004793,46.95894993061902,969.9763289386844,78,141,149
2025-09-05 23:04:33,25.277568250894547,47.071115167429184,969.8588315935536,79,143,151
2025-09-05 23:05:33,25.28260034523555,47.124419288192186,969.9240457990484,80,143,152
2025-09-05 23:06:33,25.27253615684458,47.165706120053784,969.9083059170748,80,143,153
2025-09-05 23:07:33,25.262471969617764,47.04726950220412,969.8925661459308,79,142,152
2025-09-05 23:08:33,25.257439876440912,47.124111605314916,969.8273539474359,79,142,152
2025-09-05 23:09:33,25.262471969617764,47.201075084530544,969.835223317402,79,141,152
2025-09-05 23:10:33,25.247375690960325,47.236379200515884,969.8116152906418,80,142,153
2025-09-05 23:11:33,25.2524077835551,47.43755530547576,969.8481555335815,80,141,153
2025-09-05 23:12:33,25.2524077835551,47.337000160339414,969.9054974613351,79,141,152
2025-09-05 23:13:33,25.23731150664389,47.289488713861566,969.93922806795,79,140,152
2025-09-05 23:14:33,25.232279414922232,47.57332919047711,969.9026875765484,79,139,151
2025-09-05 23:15:33,25.22724732349161,47.437229697714834,969.8948174248201,78,138,149
2025-09-05 23:16:33,25.232279414922232,47.38997726873295,969.9313576514787,78,137,148
2025-09-05 23:17:33,25.217183141503483,47.590871758440834,969.9364159559559,77,137,147
2025-09-05 23:18:33,25.20711896067951,47.54342517122126,969.9206748985437,77,136,146
2025-09-05 23:19:33,25.212151050945977,47.496177587933296,969.957214587545,77,136,146
2025-09-05 23:20:33,25.20208687070408,47.53153061693738,969.9701418353532,76,135,145
2025-09-05 23:21:33,25.18699060252402,47.74422525055348,969.9751971547832,77,135,145
2025-09-05 23:22:33,25.18699060252402,47.79744653523494,969.9751971547832,77,134,144
2025-09-05 23:23:33,25.171894336963305,47.82680465865238,969.9802513254938,76,134,144
2025-09-05 23:24:33,25.166862249025144,47.879952602453635,969.9723800845557,77,135,145
2025-09-05 23:25:33,25.171894336963305,47.708539020494236,970.008918698133,77,135,145
2025-09-05 23:26:33,25.156798074021935,47.65511493007306,970.0713044742364,77,134,144
2025-09-05 23:27:33,25.166862249025144,47.62568323156176,969.9437129725728,75,130,140
2025-09-05 23:28:33,25.166862249025144,47.63159668873039,970.0297143794563,75,129,140
2025-09-05 23:29:33,25.16183016137802,47.73205528626562,970.0218426922504,74,129,139
