timestamp,temperature,pressure,humidity,pm1.0,pm2.5,pm10
2025-09-08 20:15:14,24.49256509775296,967.3429759638493,56.47363912344828,4,7,7
2025-09-08 20:16:14,24.49256509775296,967.2570738525175,56.59730917383995,4,7,7
2025-09-08 20:17:14,24.49256509775296,967.285707866034,56.720974702216054,3,6,6
2025-09-08 20:18:14,24.497597146691987,967.3221961401016,56.71525700807501,3,6,6
2025-09-08 20:19:14,24.502629195922054,967.272781406805,56.42686112270085,3,6,6
2025-09-08 20:20:14,24.50766124544316,967.2806352259176,56.65082014162991,3,6,6
2025-09-08 20:21:14,24.477468952682102,967.3194127101862,56.82056483480109,3,6,6
2025-09-08 20:22:14,24.477468952682102,967.2621460337771,56.720461327333005,3,6,6
2025-09-08 20:23:14,24.46740485742339,967.303704014361,56.731895797925475,4,6,6
2025-09-08 20:24:14,24.43721257863217,967.3424731048203,57.04291636893174,4,6,6
