timestamp,temperature,humidity,pressure,pm1.0,pm2.5,pm10
2025-09-02 12:34:41,25.63987978734076,57.11982861588421,962.8810724637085,0,3,3
2025-09-02 12:35:43,25.665040366729954,56.99081288189541,962.891434295527,0,3,3
2025-09-02 12:36:43,25.65497613410116,57.12034685025538,962.8184491002442,0,3,3
2025-09-02 12:37:43,25.665040366729954,57.11478878653499,962.6906461616105,0,3,3
2025-09-02 12:38:43,25.73045790719334,56.892658930346755,962.7634571729758,0,3,3
2025-09-02 12:39:43,25.715361547336215,56.98071611856448,962.797407466239,0,2,2
2025-09-02 12:40:43,25.720393666997552,56.70927059310998,962.6904692754059,0,2,2
2025-09-02 12:41:43,25.740522148553282,56.50915931994655,962.7216973019016,0,1,1
2025-09-02 12:42:43,25.69523307160125,56.708430623544224,962.7088054791053,0,1,1
2025-09-02 12:43:43,25.725425786949927,56.62676739707073,962.6982762410066,0,1,1
2025-09-02 12:44:43,25.720393666997552,56.54983333353897,962.7191557591209,0,1,1
2025-09-02 12:45:43,25.74555426966981,56.5860972542794,962.6721291107662,0,1,1
2025-09-02 12:46:43,25.710329427965917,56.62036129193651,962.5314257327177,0,1,1
2025-09-02 12:47:43,25.705297308886657,56.65562350906549,962.5809913664539,0,2,2
2025-09-02 12:48:43,25.83613249953487,56.293746108800775,962.5831183605316,0,2,2
2025-09-02 12:49:43,25.831100373179652,56.25223289998855,962.718770702293,0,2,2
2025-09-02 12:50:43,25.841164626181126,56.22302123883316,962.6769994588739,0,1,1
2025-09-02 12:51:43,25.831100373179652,55.927321128915025,962.7474622811258,0,1,1
2025-09-02 12:52:43,25.92671082369634,55.35120505036136,962.7236165723912,0,1,1
2025-09-02 12:53:43,25.931742955581285,55.374997646467754,962.7888147117861,0,2,2
2025-09-02 12:54:43,25.901550168637186,55.31498515473854,962.8567574294896,0,2,2
2025-09-02 12:55:43,25.86632526377798,55.43210550382187,962.9168823746611,0,2,2
2025-09-02 12:56:43,25.871357392170466,55.63316449916139,962.838609495078,0,1,1
2025-09-02 12:57:43,25.901550168637186,55.48636412434633,962.8280625327799,0,1,1
2025-09-02 12:58:43,25.86632526377798,55.10708940392568,962.7734159489037,0,1,1
2025-09-02 12:59:43,25.80090762116015,55.47737707413345,962.7580035262057,0,1,1
2025-09-02 13:00:43,25.755618512775982,55.995816361070624,962.8024949176865,0,1,1
2025-09-02 13:01:43,25.79084337281529,56.46356549391884,962.7997692819431,0,2,2
2025-09-02 13:02:43,25.755618512775982,56.432880587868326,962.8598713212388,0,2,2
2025-09-02 13:03:43,25.760650634765625,56.22042420465436,962.8389909755658,0,2,2
2025-09-02 13:04:43,25.725425786949927,55.48688046259183,962.7843364741381,0,1,1
2025-09-02 13:05:43,25.74555426966981,55.96005722606492,962.8155674537433,0,0,0
2025-09-02 13:06:44,25.68516883548,56.826182138391665,962.8079305868836,0,0,0
2025-09-02 13:07:44,25.670072483480908,56.89652219076753,962.7845061633396,0,0,0
2025-09-02 13:08:44,25.690200953395106,57.03299714383305,962.8444239867946,0,0,0
2025-09-02 13:09:44,25.705297308886657,56.572954752450634,962.810477643552,0,0,0
2025-09-02 13:10:44,25.670072483480908,56.59540714383422,962.7558219309219,0,1,1
2025-09-02 13:11:44,25.644911902636522,57.940451003203435,962.7454660049723,0,1,1
2025-09-02 13:12:44,25.6751046005229,57.923835774169476,962.7349453620553,0,1,1
2025-09-02 13:13:44,25.665040366729954,57.49849491877775,962.7766980769069,0,2,2
2025-09-02 13:14:44,25.670072483480908,57.92955625283567,962.669769375767,0,2,2
2025-09-02 13:15:44,25.614719215227524,57.95116200940088,962.6986187186773,0,2,2
2025-09-02 13:16:44,25.59962287545204,58.08043913784764,962.7612383321398,0,1,1
2025-09-02 13:17:44,25.59962287545204,58.05683522611501,962.732557346205,0,1,1
2025-09-02 13:18:44,25.54930176178459,58.41490270128523,962.711834067233,0,1,1
2025-09-02 13:19:44,25.574462314980337,58.42173999820308,962.7508763617938,0,2,2
2025-09-02 13:20:44,25.62981555762235,57.922200311778134,962.6073130339287,0,2,2
2025-09-02 13:21:44,25.649944018223323,57.551087387884046,962.6672241992982,0,2,2
2025-09-02 13:22:44,25.65497613410116,57.8109698677624,962.7323984646657,0,2,2
2025-09-02 13:23:44,25.690200953395106,57.865355982128015,962.7009982037038,0,2,2
